HOOD_158,NEIGHBOURHOOD_158,DIVISION,OCC_YEAR,OCC_MONTH,OCC_DOW,OCC_HOUR,DEATH,INJURIES,POPULATION,ONE_PARENT_FAMILY_RATIO,PART_TIME_WORKER_PERCENTAGE,ABOVE_POSTSECONDARY_PERCENTAGE,MEDIAN_HOUSEHOLD_INCOME,OCC_TIME_RANGE_Afternoon,OCC_TIME_RANGE_Evening,OCC_TIME_RANGE_Morning,OCC_TIME_RANGE_Night
136,West Hill,D43,2015,7,7,12,0,1,28414,315,0.5285,0.7865,54350.0,True,False,False,False
136,West Hill,D43,2016,6,6,16,0,0,28414,315,0.5285,0.7865,54350.0,True,False,False,False
136,West Hill,D43,2016,3,6,2,0,0,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2016,8,2,23,0,0,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2016,9,6,23,0,1,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2016,9,5,0,0,0,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2016,10,6,20,0,1,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2017,11,3,15,0,0,28414,315,0.5285,0.7865,54350.0,True,False,False,False
136,West Hill,D43,2017,8,7,6,0,0,28414,315,0.5285,0.7865,54350.0,False,False,True,False
136,West Hill,D43,2017,8,4,2,0,0,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2018,11,3,0,0,0,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2018,2,5,22,0,1,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2018,12,3,0,0,0,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2018,8,1,4,0,1,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2018,11,7,13,1,0,28414,315,0.5285,0.7865,54350.0,True,False,False,False
136,West Hill,D43,2019,2,2,16,1,0,28414,315,0.5285,0.7865,54350.0,True,False,False,False
136,West Hill,D43,2019,6,4,23,1,0,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2019,4,3,1,0,0,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2019,3,3,22,0,0,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2019,4,2,17,0,0,28414,315,0.5285,0.7865,54350.0,True,False,False,False
136,West Hill,D43,2019,5,7,2,0,1,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2019,5,7,21,0,0,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2019,5,1,2,0,0,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2019,8,5,1,0,1,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2020,4,4,0,0,0,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2020,10,5,9,0,1,28414,315,0.5285,0.7865,54350.0,False,False,True,False
136,West Hill,D43,2020,9,4,19,0,1,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2020,6,6,23,0,0,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2020,12,1,14,0,1,28414,315,0.5285,0.7865,54350.0,True,False,False,False
136,West Hill,D43,2020,5,5,0,0,0,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2020,1,6,1,0,1,28414,315,0.5285,0.7865,54350.0,False,False,False,True
136,West Hill,D43,2021,11,3,17,0,0,28414,315,0.5285,0.7865,54350.0,True,False,False,False
136,West Hill,D43,2021,8,4,6,0,0,28414,315,0.5285,0.7865,54350.0,False,False,True,False
136,West Hill,D43,2021,9,6,23,0,0,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2021,10,6,22,0,1,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2021,8,7,17,0,0,28414,315,0.5285,0.7865,54350.0,True,False,False,False
136,West Hill,D43,2022,5,2,21,0,1,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2022,6,3,19,0,0,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2022,11,2,22,0,0,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2022,10,1,20,0,0,28414,315,0.5285,0.7865,54350.0,False,True,False,False
136,West Hill,D43,2022,12,5,13,0,1,28414,315,0.5285,0.7865,54350.0,True,False,False,False
136,West Hill,D43,2022,2,1,17,1,0,28414,315,0.5285,0.7865,54350.0,True,False,False,False
136,West Hill,D43,2022,6,2,13,0,0,28414,315,0.5285,0.7865,54350.0,True,False,False,False
5,Elms-Old Rexdale,D23,2004,3,7,1,0,1,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2004,4,2,20,1,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2004,8,2,23,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2005,9,5,21,3,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2008,4,7,20,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2009,1,6,19,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2009,5,7,2,0,1,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2010,7,5,2,0,0,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2010,6,7,0,0,0,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2010,8,5,17,0,0,9366,315,0.43,0.598,78750.5,True,False,False,False
5,Elms-Old Rexdale,D23,2011,11,5,0,0,1,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2011,9,6,21,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2011,4,2,22,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2011,11,2,23,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2012,3,3,19,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2012,10,7,19,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2012,10,7,1,0,1,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2012,2,4,13,0,1,9366,315,0.43,0.598,78750.5,True,False,False,False
5,Elms-Old Rexdale,D23,2012,2,4,0,0,0,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2012,2,7,16,0,1,9366,315,0.43,0.598,78750.5,True,False,False,False
5,Elms-Old Rexdale,D23,2013,12,3,23,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2013,8,4,18,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2013,4,3,20,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2013,12,1,14,0,0,9366,315,0.43,0.598,78750.5,True,False,False,False
5,Elms-Old Rexdale,D23,2013,4,1,23,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2013,3,6,3,0,0,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2013,8,1,15,1,0,9366,315,0.43,0.598,78750.5,True,False,False,False
5,Elms-Old Rexdale,D23,2014,1,7,23,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2014,10,5,16,0,0,9366,315,0.43,0.598,78750.5,True,False,False,False
5,Elms-Old Rexdale,D23,2015,9,5,23,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2015,3,4,3,0,1,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2015,12,7,2,0,0,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2015,11,7,2,0,0,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2016,9,1,11,0,0,9366,315,0.43,0.598,78750.5,False,False,True,False
5,Elms-Old Rexdale,D23,2016,4,1,19,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2016,8,1,1,0,1,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2016,10,6,15,0,0,9366,315,0.43,0.598,78750.5,True,False,False,False
5,Elms-Old Rexdale,D23,2017,2,1,23,1,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2017,4,5,22,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2017,9,6,23,1,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2017,2,2,21,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2017,6,4,16,0,0,9366,315,0.43,0.598,78750.5,True,False,False,False
5,Elms-Old Rexdale,D23,2017,11,5,19,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2018,12,1,5,0,1,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2018,9,2,8,0,2,9366,315,0.43,0.598,78750.5,False,False,True,False
5,Elms-Old Rexdale,D23,2018,2,4,7,0,1,9366,315,0.43,0.598,78750.5,False,False,True,False
5,Elms-Old Rexdale,D23,2019,5,1,22,0,2,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2019,9,5,14,0,1,9366,315,0.43,0.598,78750.5,True,False,False,False
5,Elms-Old Rexdale,D23,2019,12,4,20,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2019,6,7,0,0,1,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2019,7,5,22,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2019,6,2,23,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2019,12,5,2,0,0,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2019,9,1,16,0,1,9366,315,0.43,0.598,78750.5,True,False,False,False
5,Elms-Old Rexdale,D23,2019,8,5,20,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2021,3,3,23,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2021,4,4,19,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2021,4,7,0,0,0,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2021,1,5,22,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2021,9,7,2,0,0,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2021,5,7,22,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2021,6,6,19,0,4,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2022,1,2,2,1,0,9366,315,0.43,0.598,78750.5,False,False,False,True
5,Elms-Old Rexdale,D23,2022,5,1,23,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2022,6,4,20,0,1,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2022,4,4,18,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
5,Elms-Old Rexdale,D23,2022,5,2,17,0,0,9366,315,0.43,0.598,78750.5,True,False,False,False
5,Elms-Old Rexdale,D23,2022,4,2,22,0,0,9366,315,0.43,0.598,78750.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2004,11,3,12,0,2,27526,200,0.5285,0.6955,102500.5,True,False,False,False
118,Tam O'Shanter-Sullivan,D42,2004,8,6,19,0,0,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2004,6,5,21,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2005,7,4,23,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2005,7,2,23,0,0,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2005,6,3,19,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2007,11,5,13,1,0,27526,200,0.5285,0.6955,102500.5,True,False,False,False
118,Tam O'Shanter-Sullivan,D42,2007,7,4,1,0,1,27526,200,0.5285,0.6955,102500.5,False,False,False,True
118,Tam O'Shanter-Sullivan,D42,2007,3,6,21,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2008,5,3,23,1,0,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2011,6,5,21,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2012,1,3,20,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2015,6,5,23,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2015,9,2,21,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2015,1,6,3,0,0,27526,200,0.5285,0.6955,102500.5,False,False,False,True
118,Tam O'Shanter-Sullivan,D42,2016,9,3,20,0,0,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2016,5,2,11,0,0,27526,200,0.5285,0.6955,102500.5,False,False,True,False
118,Tam O'Shanter-Sullivan,D42,2017,2,5,23,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2017,6,1,17,0,2,27526,200,0.5285,0.6955,102500.5,True,False,False,False
118,Tam O'Shanter-Sullivan,D42,2018,6,5,2,0,0,27526,200,0.5285,0.6955,102500.5,False,False,False,True
118,Tam O'Shanter-Sullivan,D42,2018,10,4,19,0,0,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2018,10,3,13,1,0,27526,200,0.5285,0.6955,102500.5,True,False,False,False
118,Tam O'Shanter-Sullivan,D42,2018,12,2,23,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2019,10,7,20,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2019,1,6,20,0,1,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2019,1,6,20,0,0,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2020,11,6,21,0,0,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2020,6,7,2,0,1,27526,200,0.5285,0.6955,102500.5,False,False,False,True
118,Tam O'Shanter-Sullivan,D42,2021,9,7,0,0,0,27526,200,0.5285,0.6955,102500.5,False,False,False,True
118,Tam O'Shanter-Sullivan,D42,2021,4,4,0,0,1,27526,200,0.5285,0.6955,102500.5,False,False,False,True
118,Tam O'Shanter-Sullivan,D42,2021,10,5,0,0,0,27526,200,0.5285,0.6955,102500.5,False,False,False,True
118,Tam O'Shanter-Sullivan,D42,2021,2,1,22,0,0,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2021,5,6,22,0,0,27526,200,0.5285,0.6955,102500.5,False,True,False,False
118,Tam O'Shanter-Sullivan,D42,2022,12,5,18,1,0,27526,200,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D42,2004,3,1,11,0,0,27045,315,0.5285,0.6955,102500.5,False,False,True,False
141,Golfdale-Cedarbrae-Woburn,D43,2004,6,5,18,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2005,5,5,15,0,0,27045,315,0.5285,0.6955,102500.5,True,False,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2005,1,2,0,0,1,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2005,3,7,6,0,0,27045,315,0.5285,0.6955,102500.5,False,False,True,False
141,Golfdale-Cedarbrae-Woburn,D43,2005,10,5,0,0,1,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2006,5,7,23,1,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2006,7,6,23,0,1,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2006,2,2,0,0,1,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2007,1,1,1,0,1,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2008,8,5,0,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2008,3,4,19,0,1,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2010,4,7,4,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2010,7,7,21,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2010,4,7,23,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2010,4,5,21,0,1,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2010,1,6,22,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2011,2,5,19,1,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2011,11,5,20,0,1,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2011,9,2,8,0,0,27045,315,0.5285,0.6955,102500.5,False,False,True,False
141,Golfdale-Cedarbrae-Woburn,D43,2011,9,7,0,0,3,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2011,12,5,10,1,0,27045,315,0.5285,0.6955,102500.5,False,False,True,False
141,Golfdale-Cedarbrae-Woburn,D43,2011,4,1,0,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2012,3,1,21,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2012,2,5,14,0,1,27045,315,0.5285,0.6955,102500.5,True,False,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2014,9,7,0,1,1,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2015,4,6,0,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2015,6,1,17,1,0,27045,315,0.5285,0.6955,102500.5,True,False,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2015,7,6,23,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2016,6,7,5,0,2,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2016,10,4,0,1,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2017,7,4,2,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2017,9,6,21,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2017,7,5,2,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2018,12,3,18,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2018,9,1,15,0,1,27045,315,0.5285,0.6955,102500.5,True,False,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2018,5,3,18,0,1,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2018,7,2,20,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2018,5,1,10,0,0,27045,315,0.5285,0.6955,102500.5,False,False,True,False
141,Golfdale-Cedarbrae-Woburn,D43,2018,11,6,21,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2018,5,5,22,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2018,8,2,0,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2019,10,7,0,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2019,4,1,4,0,1,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2019,6,5,22,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2019,11,5,0,0,1,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2019,9,7,9,0,0,27045,315,0.5285,0.6955,102500.5,False,False,True,False
141,Golfdale-Cedarbrae-Woburn,D43,2019,8,1,23,0,1,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2019,10,6,20,0,1,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2019,9,4,6,0,1,27045,315,0.5285,0.6955,102500.5,False,False,True,False
141,Golfdale-Cedarbrae-Woburn,D43,2019,6,2,23,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2019,8,4,0,0,1,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2019,3,6,21,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2020,12,6,23,0,2,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2020,8,7,21,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2020,3,2,22,0,1,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2020,3,1,2,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2020,1,6,23,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2020,10,6,4,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2020,1,3,23,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2020,11,5,20,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2020,9,3,0,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2020,2,3,15,0,0,27045,315,0.5285,0.6955,102500.5,True,False,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2020,10,7,23,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2020,9,3,23,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,1,6,17,0,2,27045,315,0.5285,0.6955,102500.5,True,False,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,11,3,22,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,4,4,10,0,0,27045,315,0.5285,0.6955,102500.5,False,False,True,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,10,4,23,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,12,7,12,0,0,27045,315,0.5285,0.6955,102500.5,True,False,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,6,5,1,1,1,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2021,11,2,19,0,1,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,8,4,22,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,8,6,18,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,11,2,22,1,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,12,6,22,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,4,6,17,0,0,27045,315,0.5285,0.6955,102500.5,True,False,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2021,11,1,21,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2022,10,6,22,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2022,11,5,23,0,1,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2022,4,6,1,0,5,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2022,6,3,20,1,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2022,6,2,19,0,0,27045,315,0.5285,0.6955,102500.5,False,True,False,False
141,Golfdale-Cedarbrae-Woburn,D43,2022,8,7,3,0,0,27045,315,0.5285,0.6955,102500.5,False,False,False,True
141,Golfdale-Cedarbrae-Woburn,D43,2022,8,2,1,0,1,27045,315,0.5285,0.6955,102500.5,False,False,False,True
28,Rustic,D31,2004,6,6,0,0,0,9543,450,0.5285,0.4355,54350.0,False,False,False,True
28,Rustic,D31,2004,1,6,1,0,1,9543,450,0.5285,0.4355,54350.0,False,False,False,True
