"REF_DATE","GEO","DGUID","Sector","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-06","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","3884447","","","","0"
"2018-07","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","3705034","","","","0"
"2018-08","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","3698364","","","","0"
"2018-09","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","3815862","","","","0"
"2018-10","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","3680318","","","","0"
"2018-11","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","3895284","","","","0"
"2018-12","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","3937444","","","","0"
"2019-01","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4060355","","","","0"
"2019-02","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4045264","","","","0"
"2019-03","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4039061","","","","0"
"2019-04","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4104867","","","","0"
"2019-05","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4184461","","","","0"
"2019-06","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4106211","","","","0"
"2019-07","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4128845","","","","0"
"2019-08","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4092130","","","","0"
"2019-09","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4096898","","","","0"
"2019-10","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","3966387","","","","0"
"2019-11","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4038453","","","","0"
"2019-12","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4212805","","","","0"
"2020-01","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4269086","","","","0"
"2020-02","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4319187","","","","0"
"2020-03","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4131342","","","","0"
"2020-04","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4084862","","","","0"
"2020-05","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4296265","","","","0"
"2020-06","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4118182","","","","0"
"2020-07","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4225483","","","","0"
"2020-08","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4251773","","","","0"
"2020-09","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4227480","","","","0"
"2020-10","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4161354","","","","0"
"2020-11","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4380404","","","","0"
"2020-12","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4569938","","","","0"
"2021-01","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4795046","","","","0"
"2021-02","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4705969","","","","0"
"2021-03","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4507568","","","","0"
"2021-04","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4508793","","","","0"
"2021-05","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4557280","","","","0"
"2021-06","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4440516","","","","0"
"2021-07","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4446418","","","","0"
"2021-08","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4466756","","","","0"
"2021-09","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4546992","","","","0"
"2021-10","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4552673","","","","0"
"2021-11","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4821194","","","","0"
"2021-12","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5003742","","","","0"
"2022-01","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4971631","","","","0"
"2022-02","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5072226","","","","0"
"2022-03","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5208300","","","","0"
"2022-04","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4987568","","","","0"
"2022-05","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5211030","","","","0"
"2022-06","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5070677","","","","0"
"2022-07","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","4964460","","","","0"
"2022-08","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5178747","","","","0"
"2022-09","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5332440","","","","0"
"2022-10","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5167124","","","","0"
"2022-11","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5236477","","","","0"
"2022-12","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5402201","","","","0"
"2023-01","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5665813","","","","0"
"2023-02","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5412597","","","","0"
"2023-03","Ontario","2016A000235","Finance, real estate and company management","Unadjusted","Dollars","81","thousands","3","v1996646","7.13.1","5500823","","","","0"
"2018-01","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6362376","","","","0"
"2018-02","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6505593","","","","0"
"2018-03","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6583795","","","","0"
"2018-04","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6366590","","","","0"
"2018-05","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6519000","","","","0"
"2018-06","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6768478","","","","0"
"2018-07","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6586751","","","","0"
"2018-08","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6664583","","","","0"
"2018-09","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6627086","","","","0"
"2018-10","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6594483","","","","0"
"2018-11","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6741281","","","","0"
"2018-12","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7027526","","","","0"
"2019-01","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6637992","","","","0"
"2019-02","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6728744","","","","0"
"2019-03","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6910379","","","","0"
"2019-04","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6758800","","","","0"
"2019-05","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6831711","","","","0"
"2019-06","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6989672","","","","0"
"2019-07","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7029194","","","","0"
"2019-08","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7191336","","","","0"
"2019-09","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7174785","","","","0"
"2019-10","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7114079","","","","0"
"2019-11","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7177439","","","","0"
"2019-12","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7308138","","","","0"
"2020-01","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7144976","","","","0"
"2020-02","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7107530","","","","0"
"2020-03","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6710689","","","","0"
"2020-04","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","5867719","","","","0"
"2020-05","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","5749821","","","","0"
"2020-06","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6011904","","","","0"
"2020-07","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6343019","","","","0"
"2020-08","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6427510","","","","0"
"2020-09","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6683379","","","","0"
"2020-10","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6708719","","","","0"
"2020-11","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6763580","","","","0"
"2020-12","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6873149","","","","0"
"2021-01","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6653680","","","","0"
"2021-02","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6877481","","","","0"
"2021-03","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6922891","","","","0"
"2021-04","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6938465","","","","0"
"2021-05","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6871948","","","","0"
"2021-06","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","6949209","","","","0"
"2021-07","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7332749","","","","0"
"2021-08","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7661907","","","","0"
"2021-09","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8031981","","","","0"
"2021-10","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7985621","","","","0"
"2021-11","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7954104","","","","0"
"2021-12","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7965597","","","","0"
"2022-01","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7701950","","","","0"
"2022-02","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","7833439","","","","0"
"2022-03","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8104657","","","","0"
"2022-04","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8228895","","","","0"
"2022-05","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8309345","","","","0"
"2022-06","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8698572","","","","0"
"2022-07","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8627893","","","","0"
"2022-08","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8697489","","","","0"
"2022-09","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8998543","","","","0"
"2022-10","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8669211","","","","0"
"2022-11","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8809498","","","","0"
"2022-12","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","9056468","","","","0"
"2023-01","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8754296","","","","0"
"2023-02","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8841556","","","","0"
"2023-03","Ontario","2016A000235","Professional and personal services industries","Unadjusted","Dollars","81","thousands","3","v1996647","7.14.1","8942704","","","","0"
"2018-01","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2511722","","","","0"
"2018-02","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2627046","","","","0"
"2018-03","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2581177","","","","0"
"2018-04","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2556057","","","","0"
"2018-05","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2590134","","","","0"
"2018-06","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2713192","","","","0"
"2018-07","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2153452","","","","0"
"2018-08","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2085809","","","","0"
"2018-09","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2671302","","","","0"
"2018-10","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2776665","","","","0"
"2018-11","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2743783","","","","0"
"2018-12","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2654231","","","","0"
"2019-01","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2608291","","","","0"
"2019-02","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2721891","","","","0"
"2019-03","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2689602","","","","0"
"2019-04","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2706696","","","","0"
"2019-05","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2698115","","","","0"
"2019-06","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2724332","","","","0"
"2019-07","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2179501","","","","0"
"2019-08","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2077955","","","","0"
"2019-09","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2742588","","","","0"
"2019-10","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2824609","","","","0"
"2019-11","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2839846","","","","0"
"2019-12","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2841311","","","","0"
"2020-01","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2663804","","","","0"
"2020-02","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2626481","","","","0"
"2020-03","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2791012","","","","0"
"2020-04","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2708837","","","","0"
"2020-05","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2469648","","","","0"
"2020-06","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2478539","","","","0"
"2020-07","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2214677","","","","0"
"2020-08","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2124569","","","","0"
"2020-09","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2791443","","","","0"
"2020-10","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2877243","","","","0"
"2020-11","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2943286","","","","0"
"2020-12","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3002870","","","","0"
"2021-01","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2857014","","","","0"
"2021-02","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2936984","","","","0"
"2021-03","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3042770","","","","0"
"2021-04","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2952305","","","","0"
"2021-05","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2739068","","","","0"
"2021-06","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2831411","","","","0"
"2021-07","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2398385","","","","0"
"2021-08","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2280624","","","","0"
"2021-09","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3028940","","","","0"
"2021-10","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3051292","","","","0"
"2021-11","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3067817","","","","0"
"2021-12","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3113714","","","","0"
"2022-01","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3002688","","","","0"
"2022-02","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3125636","","","","0"
"2022-03","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3135384","","","","0"
"2022-04","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3146320","","","","0"
"2022-05","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2938312","","","","0"
"2022-06","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2927989","","","","0"
"2022-07","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2425489","","","","0"
"2022-08","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","2280723","","","","0"
"2022-09","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3038857","","","","0"
"2022-10","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3126299","","","","0"
"2022-11","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3129394","","","","0"
"2022-12","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3188442","","","","0"
"2023-01","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3006011","","","","0"
"2023-02","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3163663","","","","0"
"2023-03","Ontario","2016A000235","Educational services","Unadjusted","Dollars","81","thousands","3","v1996648","7.15.1","3184947","","","","0"
"2018-01","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2764908","","","","0"
"2018-02","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2776920","","","","0"
"2018-03","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2793056","","","","0"
"2018-04","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2857800","","","","0"
"2018-05","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2916895","","","","0"
"2018-06","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2972927","","","","0"
"2018-07","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2910605","","","","0"
"2018-08","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2885822","","","","0"
"2018-09","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2936958","","","","0"
"2018-10","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2974005","","","","0"
"2018-11","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2986319","","","","0"
"2018-12","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3055069","","","","0"
"2019-01","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2939001","","","","0"
"2019-02","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2949693","","","","0"
"2019-03","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","2977295","","","","0"
"2019-04","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3009612","","","","0"
"2019-05","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3088995","","","","0"
"2019-06","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3135795","","","","0"
"2019-07","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3139778","","","","0"
"2019-08","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3083380","","","","0"
"2019-09","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3122534","","","","0"
"2019-10","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3110922","","","","0"
"2019-11","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3146034","","","","0"
"2019-12","Ontario","2016A000235","Health care and social assistance","Unadjusted","Dollars","81","thousands","3","v1996649","7.16.1","3186471","","","","0"
